character_id_mal,character_id_anilist,name,alt_names,gender,species_tags,role,age,height_cm,popularity_mal_favorites,popularity_anilist_favorites,anime_id_mal,anime_id_anilist,anime_title,anime_year_start,universe,image_url,validated,sources
174147,141694,Akaza,Hakuji; Upper Moon Three; 猗窩座,Male,Mensch; Dämon,Supporting,"18 (human), 133+ (demon)",173,2180,2859,40456,,Kimetsu no Yaiba Movie: Mugen Ressha-hen,,Kimetsu no Yaiba Movie: Mugen Ressha-hen,https://cdn.myanimelist.net/images/characters/2/464775.jpg,false,jikan; anilist
30432,30432,Mephisto Pheles,Johann Faust V; Samael; メフィスト・フェレス,Male,Dämon; Ork; Paladin; Ritter,Supporting,,195,2177,937,9919,9919,Ao no Exorcist,2011,Ao no Exorcist,https://cdn.myanimelist.net/images/characters/6/435888.jpg,false,jikan; anilist
87693,87606,Nonon Jakuzure,The Snake; 蛇崩乃音,,Mensch,Supporting,18,,2175,1085,18679,18679,Kill la Kill,2013,Kill la Kill,https://cdn.myanimelist.net/images/characters/16/285556.jpg,false,jikan; anilist
67769,67769,Jeanne d'Arc,Ruler (ルーラー); Joan of Arc; The Maid of Orléans; Holy Maiden of Salvation; Juana de Arco; La Pucelle d'Orléans; The Maiden of Orleans; St. Joan; ジャンヌ・ダルク,Female,,Main,19,,2175,1880,34662,98035,Fate/Apocrypha,2017,Fate/Apocrypha,https://cdn.myanimelist.net/images/characters/4/317698.jpg,false,jikan; anilist
132964,138067,Fyodor Dostoyevsky,Dos; フョードル・D; フョードル・ドストエフスキー,Male,Engel,Supporting,,,2165,1859,32867,21679,Bungou Stray Dogs 2nd Season,2016,Bungou Stray Dogs 2nd Season,https://cdn.myanimelist.net/images/characters/9/380465.jpg,false,jikan; anilist
134262,126818,Laios Touden,Laius; Laios Touden; ライオス・トーデン,Male,Elf; Drache; Ork; Magier; Krieger,Main,26,185,2164,2548,36577,,Dungeon Meshi PVs,,Dungeon Meshi PVs,https://cdn.myanimelist.net/images/characters/15/512504.jpg,false,jikan; anilist
3149,64771,Tobi,King of the Court; Kageyama the Kalm; Bakageyama; Bateyama-kun; Bakayama; Kalm-geyama; Yamayama-kun; Wearyama-kun; Crappyama; Tired-yama; Your Highness; Pipsqueak; Brazen Jerk; Simpleton Idiot; 影山飛雄,Male,Dämon; Ninja,Supporting,15-,,2164,11012,1735,1735,Naruto: Shippuuden,2007,Naruto: Shippuuden,https://cdn.myanimelist.net/images/characters/14/73577.jpg,false,jikan; anilist
5103,5103,King Bradley,キング・ブラッドレイ,Male,Alchemist,Supporting,59-60,,2163,1450,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/11/62053.jpg,false,jikan; anilist
7881,7881,The Skull Knight,髑髏の騎士,Male,Mensch; Dämon; Gott; Elf; Skelett; Ritter; Krieger,Supporting,,,2156,1142,12113,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,2012,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,https://cdn.myanimelist.net/images/characters/8/535379.jpg,false,jikan; anilist
171969,145342,Takemichi Hanagaki,Takemitchy; Crybaby; Hero; Wuss-boy; Shitty-michi; 花垣武道,Male,Elf,Main,"14 (past), 26 (present)",,2155,2826,42249,120120,Tokyo Revengers,2021,Tokyo Revengers,https://cdn.myanimelist.net/images/characters/6/448782.jpg,false,jikan; anilist
103693,88173,Inaho Kaizuka,Orange; Nao; Kaizuka Junior; Mustang-22; Mustang-00; Odin; 界塚伊奈帆,Male,Ritter,Main,15-17,164,2155,391,22729,20632,Aldnoah.Zero,2014,Aldnoah.Zero,https://cdn.myanimelist.net/images/characters/10/259923.jpg,false,jikan; anilist
65263,65263,Kotori Itsuka,Commander; 五河琴里,Female,Yokai/Geist; Elf,Main,14,145,2153,1639,15583,15583,Date A Live,2013,Date A Live,https://cdn.myanimelist.net/images/characters/16/211505.jpg,false,jikan; anilist
17017,17017,Kuroko Shirai,白井黒子,Female,Dämon; Elf,Supporting,12-13,152,2148,1571,4654,4654,Toaru Majutsu no Index,2008,Toaru Majutsu no Index,https://cdn.myanimelist.net/images/characters/12/101104.jpg,false,jikan; anilist
41055,41055,Hakase Shinonome,Professor; 東雲はかせ,,,Main,8,,2148,974,8857,8857,Nichijou: Nichijou no 0-wa,2011,Nichijou: Nichijou no 0-wa,https://cdn.myanimelist.net/images/characters/5/113407.jpg,false,jikan; anilist
4835,4835,Lum,The Invader; Lamu; Lamù; ラム,Female,Mensch; Dämon; Alien,Main,,,2147,1833,1293,1293,Urusei Yatsura,1981,Urusei Yatsura,https://cdn.myanimelist.net/images/characters/11/498938.jpg,false,jikan; anilist
467,467,Gorou Honda,Honda Junior; Nogoro Shige; 茂野吾郎,Male,,Main,,180,2147,502,558,558,Major S2,2005,Major S2,https://cdn.myanimelist.net/images/characters/7/82370.jpg,false,jikan; anilist
1084,1084,Shinji Hirako,平子真子,Male,Magier,Supporting,,176,2136,2125,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/3/72979.jpg,false,jikan; anilist
22253,22253,Shintarou Midorima,Midorimacchi; Mido-chin; Shin-chan; Midorin; 緑間真太郎,Male,,Supporting,16,195,2128,1062,11771,11771,Kuroko no Basket,2012,Kuroko no Basket,https://cdn.myanimelist.net/images/characters/7/165835.jpg,false,jikan; anilist
2381,2381,Kazuma Yagami,八神 和麻,,Dämon,Main,22,176,2125,245,1691,1691,Kaze no Stigma,2007,Kaze no Stigma,https://cdn.myanimelist.net/images/characters/12/86237.jpg,false,jikan; anilist
90293,90108,Riki Nendou,燃堂力,Male,,Supporting,,,2123,1767,19469,19469,Saiki Kusuo no Ψ-nan (ONA),2013,Saiki Kusuo no Ψ-nan (ONA),https://cdn.myanimelist.net/images/characters/15/349586.jpg,false,jikan; anilist
46167,46167,Umi Sonoda,園田海未,Female,,Main,16,159,2118,1165,9907,9907,Bokura no Live Kimi to no Life,2010,Bokura no Live Kimi to no Life,https://cdn.myanimelist.net/images/characters/5/196143.jpg,false,jikan; anilist
2367,2367,Rei Hino,Sailor Mars; Raye; Rai Hino; 火野レイ,Female,Priester/Heiler,Main,14-16,,2114,1499,530,530,Bishoujo Senshi Sailor Moon,1992,Bishoujo Senshi Sailor Moon,https://cdn.myanimelist.net/images/characters/2/324042.jpg,false,jikan; anilist
16057,127538,Nikaidou,Number 2; Zombie 2; Dorami's Legendary Biker Boss; The Legendary Biker Boss; 二階堂サキ,Female,,Main,,,2113,1159,38668,105228,Dorohedoro,2020,Dorohedoro,https://cdn.myanimelist.net/images/characters/14/196689.jpg,false,jikan; anilist
58885,58885,Seishirou Tsugumi,Black Tiger; 鶫 誠士郎,Female,Ork; Assassine,Supporting,15-17,162,2111,1336,18897,18897,Nisekoi,2014,Nisekoi,https://cdn.myanimelist.net/images/characters/8/241659.jpg,false,jikan; anilist
148681,121661,Chtholly Nota Seniorious,クトリ・ノタ・セニオリス,Female,Elf; Fee,Main,15,,2107,2656,33502,21860,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,2017,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,https://cdn.myanimelist.net/images/characters/16/327407.jpg,false,jikan; anilist
2767,2767,Tsunade,Princess Tsunade; The Legendary Sannin; Slug Princess; 綱手,Female,Elf; Ork,Supporting,"51 (I), 54-55 (II), 70 (III) ",,2102,2157,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/12/523646.jpg,false,jikan; anilist
123915,122691,Midari Ikishima,生志摩妄,Female,Elf,Supporting,,,2099,1915,34933,98314,Kakegurui,2017,Kakegurui,https://cdn.myanimelist.net/images/characters/4/322953.jpg,false,jikan; anilist
184114,176840,Yamato,Yama-Guy; Yama-o; ヤマト,Male,Ninja; Samurai; Pirat,Supporting,28,263,2097,2198,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/14/490104.jpg,false,jikan; anilist
43892,67069,Yui,Gahama-chan; 由比ヶ浜結衣,Female,,Supporting,16-17,,2097,5992,11757,11757,Sword Art Online,2012,Sword Art Online,https://cdn.myanimelist.net/images/characters/15/264165.jpg,false,jikan; anilist
83021,83021,Nagisa Hazuki,葉月渚,Male,,Main,16-18,165,2095,1227,18507,18507,Free!,2013,Free!,https://cdn.myanimelist.net/images/characters/15/212021.jpg,false,jikan; anilist
668,668,Ranma Saotome,らんま; Ran-chan; Ranko; Pigtailed Girl (おさげの女); Tree-borne Kettle Girl (木の上のやかん女); 早乙女乱馬,Male,Magier,Main,16,,2085,1161,210,210,Ranma ½,1989,Ranma ½,https://cdn.myanimelist.net/images/characters/13/77009.jpg,false,jikan; anilist
603,603,Integra Fairbrook Wingates Hellsing,インテグラル・ファルブルケ・ウィンゲーツ・ヘルシング,Female,Gott; Ork; Ritter,Main,22,,2080,1141,270,270,Hellsing,2001,Hellsing,https://cdn.myanimelist.net/images/characters/9/98495.jpg,false,jikan; anilist
196253,218267,Guang Lu,陸光; Hikaru (ヒカル); ルー・グアン; 陆光,Male,,Main,,175,2073,2867,44074,126403,Shiguang Dailiren,2021,Shiguang Dailiren,https://cdn.myanimelist.net/images/characters/11/464608.jpg,false,jikan; anilist
40851,40851,Kotetsu T. Kaburagi,Wild Tiger; 鏑木・Ｔ・虎徹/ ワイルドタイガー,Male,Dämon; Elf; Magier,Main,,180,2073,1220,9941,9941,Tiger & Bunny,2011,Tiger & Bunny,https://cdn.myanimelist.net/images/characters/10/113442.jpg,false,jikan; anilist
135798,130751,Tamaki Kotatsu,環古達,Female,Ork,Main,17,156,2070,3493,38671,105310,Enen no Shouboutai,2019,Enen no Shouboutai,https://cdn.myanimelist.net/images/characters/10/496649.jpg,false,jikan; anilist
2473,2473,Satoshi,Ash Ketchum; Sacha Ketchum; サトシ,Male,Dämon; Elf,Main,10,,2064,1317,527,527,Pokemon,1997,Pokemon,https://cdn.myanimelist.net/images/characters/10/100701.jpg,false,jikan; anilist
4234,4234,Setsuna F. Seiei,Soran Ibrahim; Kamal Majirif; 刹那・F・セイエイ,Male,Mensch; Dämon; Gott; Elf; Ork; Mecha-Pilot,Main,"16 (First Season), 21 (Second Season), 23 (Movie)",175,2062,375,2581,2581,Kidou Senshi Gundam 00,2007,Kidou Senshi Gundam 00,https://cdn.myanimelist.net/images/characters/9/76517.jpg,false,jikan; anilist
157935,124136,Mo-Ri Jin,진모리,Male,Gott,Main,17,,2061,3092,41353,116006,The God of High School,2020,The God of High School,https://cdn.myanimelist.net/images/characters/10/354507.jpg,false,jikan; anilist
2802,2802,Ashitaka,アシタカ,Male,Mensch; Dämon; Gott,Main,,,2061,1269,164,164,Mononoke Hime,1997,Mononoke Hime,https://cdn.myanimelist.net/images/characters/12/484528.jpg,false,jikan; anilist
135408,89849,Yoshiko Tsushima,Yohane; 津島善子,Female,Engel; Elf,Main,,157,2060,1530,31780,99164,Kimi no Kokoro wa Kagayaiteru kai?,2015,Kimi no Kokoro wa Kagayaiteru kai?,https://cdn.myanimelist.net/images/characters/9/318793.jpg,false,jikan; anilist
66,66,Scar,Kizu no Otoko (傷の男); The Scarred Man; スカー,Male,Alchemist,Supporting,,,2057,2051,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/3/31591.jpg,false,jikan; anilist
137,137,Saito Hiraga,Gandálfr; Lífþrasir; Dog; Baka Inu; Saito Chevalier de Hiraga; Saito de Hiraga des Ornières; 平賀才人,Male,Dämon; Elf; Ork; Magier; Ritter; Krieger,Main,17,172,2057,354,1195,1195,Zero no Tsukaima,2006,Zero no Tsukaima,https://cdn.myanimelist.net/images/characters/13/50370.jpg,false,jikan; anilist
1072,1072,Suigintou,Mercury Lampe; Kurobara; Black Rose; Death Angel; Gin-chan; 水銀燈,,Yokai/Geist; Drache,Main,,,2052,469,64,64,Rozen Maiden,2004,Rozen Maiden,https://cdn.myanimelist.net/images/characters/16/220173.jpg,false,jikan; anilist
173232,167841,Takashi Mitsuya,Taka; Joker; 三ツ谷隆,Male,,Supporting,15-28,,2052,2968,42249,120120,Tokyo Revengers,2021,Tokyo Revengers,https://cdn.myanimelist.net/images/characters/4/388013.jpg,false,jikan; anilist
6203,6203,Makoto Yuuki,Minato Arisato (有里湊); Sakuya Shiomi; Tatsuya; N-Jima; 結城理,Male,,Main,16-17,170,2043,1514,14407,14407,Persona 3 the Movie 1: Spring of Birth,2013,Persona 3 the Movie 1: Spring of Birth,https://cdn.myanimelist.net/images/characters/11/362583.jpg,false,jikan; anilist
1900,1900,Sasori,Akasuna no Sasori (赤砂のサソリ); Sasori of the Red Sand; サソリ,Male,Ninja,Supporting,35,,2034,1310,1735,1735,Naruto: Shippuuden,2007,Naruto: Shippuuden,https://cdn.myanimelist.net/images/characters/6/128070.jpg,false,jikan; anilist
76364,76364,Aki Adagaki,Cruel Princess (残虐姫‚ Zangyaku Hime); 安達垣愛姫,Female,,Main,16-19,162,2023,2213,33487,21857,Masamune-kun no Revenge,2017,Masamune-kun no Revenge,https://cdn.myanimelist.net/images/characters/12/229719.jpg,false,jikan; anilist
154512,135018,Iruma Suzuki,Iruma-sama; Iruma-chi; Irumi; Irumean; 鈴木入間,Male,Mensch; Dämon; Elf,Main,14-15,,2012,2236,39196,107693,Mairimashita! Iruma-kun,2019,Mairimashita! Iruma-kun,https://cdn.myanimelist.net/images/characters/8/393167.jpg,false,jikan; anilist
15838,15838,Tasuku Kurosaki,Daisy; 黒崎祐,Male,,,24,181,2005,148,,,,,,https://cdn.myanimelist.net/images/characters/8/239495.jpg,false,jikan; anilist
80757,80757,Takeo Gouda,剛田猛男,Male,Dämon; Elf,Main,,200,2005,935,28297,20946,Ore Monogatari!!,2015,Ore Monogatari!!,https://cdn.myanimelist.net/images/characters/3/279776.jpg,false,jikan; anilist
164575,127543,Koutarou Tatsumi,Shades; 巽幸太郎,Male,Zombie,Main,,,2000,1482,37976,103871,Zombieland Saga,2018,Zombieland Saga,https://cdn.myanimelist.net/images/characters/6/590628.jpg,false,jikan; anilist
65227,65227,Leone,Onee-San; レオーネ,Female,Elf; Assassine,Main,20,170,1994,1891,22199,20613,Akame ga Kill!,2014,Akame ga Kill!,https://cdn.myanimelist.net/images/characters/13/239435.jpg,false,jikan; anilist
65443,65443,Qi Wang,Ou Ki; The Monstrous Bird of Qin; 王騎,,Dämon,Supporting,,,1993,1066,12031,12031,Kingdom,2012,Kingdom,https://cdn.myanimelist.net/images/characters/3/240321.jpg,false,jikan; anilist
117517,121439,Boruto Uzumaki,Uzumaki Bolt; うずまきボルト,Male,,Supporting,12-,110,1991,1050,16870,16870,The Last: Naruto the Movie,2014,The Last: Naruto the Movie,https://cdn.myanimelist.net/images/characters/2/292447.jpg,false,jikan; anilist
123703,89425,Arata Kaizaki,Test Subject No. 002; 海崎新太,Male,,Main,27,176,1989,1369,30015,21049,ReLIFE,2016,ReLIFE,https://cdn.myanimelist.net/images/characters/16/299672.jpg,false,jikan; anilist
119763,89345,Yakumo Yuurakutei,Bon; Kikuhiko; 菊比古; Eighth Generation; 有楽亭八雲,Male,Dämon; Magier,Main,,,1989,1327,25801,20970,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,2015,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,https://cdn.myanimelist.net/images/characters/6/348746.jpg,false,jikan; anilist
42,42,Train Heartnet,Black Cat; Chrono Number XIII; トレイン・ハートネット,Male,Dämon; Assassine,Main,"23 (Manga), 21 (Anime)",175,1987,1329,68,68,Black Cat,2005,Black Cat,https://cdn.myanimelist.net/images/characters/15/78799.jpg,false,jikan; anilist
194185,162248,Delta,Delta the Loose Cannon; Delta the Suicide Weapon; デルタ,Female,Dämon; Elf,Supporting,15-,,1970,2324,48316,130298,Kage no Jitsuryokusha ni Naritakute!,2022,Kage no Jitsuryokusha ni Naritakute!,https://cdn.myanimelist.net/images/characters/10/483020.jpg,false,jikan; anilist
37720,37720,Zeref,The Black Mage; Grotesque fairy; ゼレフ,Male,Mensch; Dämon; Magier,Supporting,,,1967,1283,6702,6702,Fairy Tail,2009,Fairy Tail,https://cdn.myanimelist.net/images/characters/6/327914.jpg,false,jikan; anilist
164617,128425,Haiji Kiyose,清瀬灰二,,,Main,,,1964,1276,37965,101903,Kaze ga Tsuyoku Fuiteiru,2018,Kaze ga Tsuyoku Fuiteiru,https://cdn.myanimelist.net/images/characters/16/398898.jpg,false,jikan; anilist
149965,124093,Xiu Ye,Lord Grim (君莫笑); One Autumn Leaf (一叶之秋); God Ye (叶神); 叶修,,Gott; Magier,Main,,178,1960,734,33926,98861,Quanzhi Gaoshou,2017,Quanzhi Gaoshou,https://cdn.myanimelist.net/images/characters/6/425074.jpg,false,jikan; anilist
2820,2820,Bunta Fujiwara,藤原文太,,Dämon; Ork,Supporting,43,,1959,681,18,18,Initial D Fourth Stage,2004,Initial D Fourth Stage,https://cdn.myanimelist.net/images/characters/16/496975.jpg,false,jikan; anilist
691,691,Sunako Nakahara,Ghost; 中原 スナコ,Female,Mensch; Ork,Main,,174,1954,346,1562,1562,Yamato Nadeshiko Shichihenge♥,2006,Yamato Nadeshiko Shichihenge♥,https://cdn.myanimelist.net/images/characters/16/46565.jpg,false,jikan; anilist
384,384,Chihiro Ogino,Sen; 荻野千尋,Female,Yokai/Geist,Main,10,,1951,1614,199,199,Sen to Chihiro no Kamikakushi,2001,Sen to Chihiro no Kamikakushi,https://cdn.myanimelist.net/images/characters/7/434512.jpg,false,jikan; anilist
31418,31418,Nyaruko,Nyarlathotep; ニャル子,Female,,Main,,,1950,589,7596,7596,Haiyoru! Nyaruani,2010,Haiyoru! Nyaruani,https://cdn.myanimelist.net/images/characters/2/217623.jpg,false,jikan; anilist
169181,154224,Mami Nanami,Maya; Kaori; 七海麻美,Female,Dämon; Elf,Supporting,19,158,1948,9661,40839,113813,"Kanojo, Okarishimasu",2020,"Kanojo, Okarishimasu",https://cdn.myanimelist.net/images/characters/4/491833.jpg,false,jikan; anilist
16058,141060,Shin,Shin; Reaper; Undertaker; シンエイ・ノウゼン,Male,Mensch,Main,16-,,1948,6908,38668,105228,Dorohedoro,2020,Dorohedoro,https://cdn.myanimelist.net/images/characters/8/352877.jpg,false,jikan; anilist
138393,89836,Jeanne,The Hellfire Witch; Lord Ruthven's Bourreau; ジャンヌ,Female,Vampir,Supporting,,,1940,2217,48580,131646,Vanitas no Karte,2021,Vanitas no Karte,https://cdn.myanimelist.net/images/characters/15/444730.jpg,false,jikan; anilist
60223,60223,Miia,ミーア,Female,Mensch,Main,,,1939,1029,30307,21093,Monster Musume no Iru Nichijou,2015,Monster Musume no Iru Nichijou,https://cdn.myanimelist.net/images/characters/3/287359.jpg,false,jikan; anilist
70603,,Yoshino Himekawa,,,Engel; Yokai/Geist; Elf; Ork; Troll,Main,,,1938,,15583,15583,Date A Live,2013,Date A Live,https://cdn.myanimelist.net/images/characters/4/215469.jpg,false,jikan
65237,65237,Chelsea,チェルシー,Female,Assassine,Supporting,,157,1934,1590,22199,20613,Akame ga Kill!,2014,Akame ga Kill!,https://cdn.myanimelist.net/images/characters/11/260053.jpg,false,jikan; anilist
57,57,Illumi Zoldyck,イルミ＝ゾルディック,Male,Assassine; Jäger,Supporting,24,185,1933,2080,136,136,Hunter x Hunter,1999,Hunter x Hunter,https://cdn.myanimelist.net/images/characters/8/174521.jpg,false,jikan; anilist
671,671,Reborn,Elder PaoPao; Reboyama; Vongolavsky; Professor Borin; リボーン,Male,,Main,1,40,1932,512,1604,1604,Katekyou Hitman Reborn!,2006,Katekyou Hitman Reborn!,https://cdn.myanimelist.net/images/characters/12/64542.jpg,false,jikan; anilist
48967,48967,Cadis Etrama Di Raizel,Rai; カディス・エトラマ・デ・ライジェル; 카디스 에드라마 디 라이세르,Male,,Main,,,1928,842,32566,99528,Noblesse: Pamyeol-ui Sijak,2015,Noblesse: Pamyeol-ui Sijak,https://cdn.myanimelist.net/images/characters/12/249417.jpg,false,jikan; anilist
2380,2380,Atsushi Ootani,A-chan; Atsushi-neko; Midget; All-Hanshin; 大谷敦士,Male,,Main,15,156,1928,864,2034,2034,Lovely★Complex,2007,Lovely★Complex,https://cdn.myanimelist.net/images/characters/12/86403.jpg,false,jikan; anilist
73235,73235,Monokuma,Ultimate Despair Headmaster; Monobear; モノクマ,,Dämon; Elf; Troll,Main,,,1922,1203,16592,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,2013,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,https://cdn.myanimelist.net/images/characters/12/321856.jpg,false,jikan; anilist
178609,158734,Mash Burnedead,Mushroom Head; Mash Vandead; マッシュ・バーンデッド,Male,Dämon,Main,15-,171,1915,3214,52211,151801,Mashle,2023,Mashle,https://cdn.myanimelist.net/images/characters/12/410288.jpg,false,jikan; anilist
47007,47007,Soushi Miketsukami,Sou; Inu; 御狐神双熾,Male,Mensch; Yokai/Geist,Main,22,187,1914,574,11013,11013,Inu x Boku SS,2012,Inu x Boku SS,https://cdn.myanimelist.net/images/characters/12/164675.jpg,false,jikan; anilist
127886,124449,Luck Voltia,ラック・ボルティア,Male,Magier; Ritter,Supporting,19,,1912,2408,34572,97940,Black Clover,2017,Black Clover,https://cdn.myanimelist.net/images/characters/10/338847.jpg,false,jikan; anilist
71609,71609,Tadashi Yamaguchi,山口忠,Male,,Supporting,15,,1910,2267,20583,20464,Haikyuu!!,2014,Haikyuu!!,https://cdn.myanimelist.net/images/characters/15/417857.jpg,false,jikan; anilist
